Date/Time,Q m^3s-1,Atm pressure Mb,TDG mB,CO2 corr ppm,Velocity m s-1,Depth m,Temp C,2 point Avg CO2,TotalDischarge m3 s,TurbineDischarge m3 s,TotalSpill m3 s,ForBayElev m,TailWaterElev m
3/26/2015 16:00,5970.931418,1017.249668,1069.245391,343.7646975,0.636107542,2.65176,8.6,,5739.81536,0,0,48.429672,23.82012
3/26/2015 17:00,6071.957266,1017.249668,1069.245391,376.9899631,0.64638936,2.65176,8.6,360.3773303,5799.28064,0,0,48.429672,23.792688
3/26/2015 18:00,6425.954077,1015.916444,1067.912168,342.5384219,0.68494656,2.5908,8.6,359.7641925,5793.61728,0,0,48.429672,23.82012
3/26/2015 19:00,6974.238117,1015.916444,1067.912168,372.4083036,0.741497323,2.68224,8.6,357.4733628,6334.46816,0,0,48.380904,23.673816
3/26/2015 20:00,6760.944653,1015.916444,1065.24572,397.1282058,0.718362698,2.71272,8.6,384.7682547,6393.93344,0,0,48.347376,23.59152
3/26/2015 21:00,6902.440871,1015.916444,1063.912497,359.0183566,0.733785883,2.68224,8.6,378.0732812,6317.47808,0,0,48.347376,23.701248
3/26/2015 22:00,6601.070832,1017.249668,1063.912497,402.7061129,0.702939818,2.65176,8.5,380.8622348,5986.17152,0,0,48.383952,23.746968
3/26/2015 23:00,7202.505506,1017.249668,1063.912497,367.7321491,0.764631338,2.7432,8.6,385.219131,6422.25024,0,0,48.286416,23.53056
3/27/2015 0:00,6489.324244,1017.249668,1063.912497,408.8779889,0.690087622,2.65176,8.6,388.305069,5923.87456,0,0,48.347376,23.710392
3/27/2015 1:00,6040.74932,1015.916444,1063.912497,405.3681731,0.643818982,2.5908,8.6,407.123081,5445.32064,0,0,48.41748,23.890224
3/27/2015 2:00,4869.07376,1015.916444,1063.912497,373.4382995,0.520435942,2.52984,8.6,389.4032363,4910.13312,0,0,48.429672,24.085296
3/27/2015 3:00,4551.441383,1015.916444,1065.24572,404.3381772,0.4871085,2.49936,8.6,388.8882384,4895.97472,0,0,48.429672,24.118824
3/27/2015 4:00,5071.9608,1015.916444,1066.578944,373.4382995,0.543570262,2.4384,8.6,388.8882384,4898.8064,0,0,48.4632,24.18588
3/27/2015 5:00,5424.765475,1014.58322,1066.578944,412.1626272,0.582127462,2.40792,8.6,392.8004634,4904.46976,0,0,48.496728,24.252936
3/27/2015 6:00,5556.574516,1014.58322,1066.578944,399.7864344,0.597550342,2.40792,8.6,405.9745308,5071.53888,0,0,48.496728,24.219408
3/27/2015 7:00,6384.29157,1014.58322,1066.578944,380.1907958,0.68494656,2.4384,8.6,389.9886151,5861.5776,0,0,48.563784,24.082248
3/27/2015 8:00,7034.963495,1015.916444,1066.578944,413.6081405,0.751779142,2.56032,8.6,396.8994682,6818.68544,0,0,48.560736,23.914608
3/27/2015 9:00,7688.515239,1014.58322,1066.578944,369.8773018,0.821182102,2.56032,8.6,391.7427212,6943.27936,0,0,48.530256,23.7744
3/27/2015 10:00,7165.14432,1014.58322,1066.578944,401.8491332,0.764631338,2.56032,8.6,385.8632175,6951.7744,0,0,48.499776,23.74392
3/27/2015 11:00,6487.248623,1014.58322,1066.578944,366.7832536,0.692658,2.52984,8.6,384.3161934,6869.65568,0,0,48.499776,23.792688
3/27/2015 12:00,7773.93853,1013.249997,1066.578944,366.306933,0.828893542,2.56032,8.7,366.5450933,6813.02208,0,0,48.4632,23.707344
3/27/2015 13:00,7107.978364,1011.916773,1066.578944,400.9876371,0.756919898,2.56032,8.7,383.6472851,6948.94272,0,0,48.429672,23.597616
3/27/2015 14:00,8122.659922,1010.583549,1066.578944,366.3859528,0.864880058,2.5908,8.7,383.686795,6889.47744,0,0,48.41748,23.585424
3/27/2015 15:00,7163.855905,1010.583549,1065.24572,403.661478,0.76206096,2.62128,8.7,385.0237154,6909.2992,0,0,48.41748,23.585424
3/27/2015 16:00,7318.918702,1009.250326,1065.24572,408.4159814,0.77748384,2.65176,8.7,406.0387297,6866.824,0,0,48.41748,23.551896
3/27/2015 17:00,7387.595437,1007.917102,1065.24572,394.495994,0.78519528,2.62128,8.8,401.4559877,6971.59616,0,0,48.380904,23.481792
3/27/2015 18:00,6874.613952,1007.917102,1065.24572,417.3357448,0.7312152,2.56032,8.8,405.9158694,6699.75488,0,0,48.380904,23.585424
3/27/2015 19:00,6677.030648,1009.250326,1063.912497,383.5328038,0.710651258,2.56032,8.7,400.4342743,6354.28992,0,0,48.383952,23.737824
3/27/2015 20:00,6848.995743,1010.583549,1062.579273,431.618122,0.728644822,2.5908,8.7,407.5754629,6379.77504,0,0,48.347376,23.701248
3/27/2015 21:00,5486.728297,1010.583549,1062.579273,402.6260468,0.587268218,2.4384,8.7,417.1220844,5666.19168,0,0,48.429672,24.021288
3/27/2015 22:00,5254.275685,1010.583549,1062.579273,446.1141596,0.564133898,2.34696,8.7,424.3701032,5105.51904,0,0,48.4632,24.219408
3/27/2015 23:00,4430.828805,1013.249997,1062.579273,458.217806,0.4768977,2.286,8.7,452.1659828,4607.14336,0,0,48.530256,24.435816
3/28/2015 0:00,4643.785299,1014.58322,1062.579273,412.1626272,0.499872,2.286,8.8,435.1902166,4253.18336,0,0,48.530256,24.472392
3/28/2015 1:00,4702.769194,1015.916444,1062.579273,448.6280019,0.50758344,2.22504,8.8,430.3953145,4397.59904,0,0,48.530256,24.524208
3/28/2015 2:00,4539.265159,1015.916444,1063.912497,420.818112,0.4922139,2.07264,8.8,434.7230569,4190.8864,0,0,48.560736,24.716232
3/28/2015 3:00,4531.905622,1017.249668,1063.912497,459.2816425,0.4922139,2.07264,8.8,440.0498772,4258.84672,0,0,48.594264,24.78024
3/28/2015 4:00,4838.032884,1018.582892,1063.912497,461.6889973,0.525576698,2.10312,8.8,460.4853199,4573.1632,0,0,48.594264,24.716232
3/28/2015 5:00,5368.46035,1018.582892,1063.912497,427.7881105,0.582127462,2.1336,8.8,444.7385539,4768.54912,0,0,48.563784,24.624792
3/28/2015 6:00,4901.043427,1019.916115,1063.912497,465.116015,0.533288138,2.04216,8.8,446.4520628,4785.5392,0,0,48.563784,24.685752
3/28/2015 7:00,5526.020688,1019.916115,1063.912497,434.3373133,0.60012072,2.1336,8.8,449.7266642,5383.02368,0,0,48.496728,24.463248
3/28/2015 8:00,6675.147581,1021.249339,1063.912497,463.4109982,0.720933382,2.31648,8.8,448.8741558,6119.26048,0,0,48.429672,24.152352
3/28/2015 9:00,7301.80686,1022.582563,1063.912497,416.6860423,0.787765658,2.31648,8.8,440.0485202,6572.32928,0,0,48.4632,23.981664
3/28/2015 10:00,6768.346665,1022.582563,1062.579273,418.7326052,0.728644822,2.37744,8.8,417.7093238,6577.99264,0,0,48.4632,23.935944
3/28/2015 11:00,6773.432362,1023.915786,1061.246049,452.8606414,0.728644822,2.40792,8.9,435.7966233,6552.50752,0,0,48.4632,23.935944
3/28/2015 12:00,6927.189754,1023.915786,1059.912826,413.0046273,0.744067702,2.46888,8.9,432.9326343,6631.79456,0,0,48.429672,23.82012
3/28/2015 13:00,6947.396623,1023.915786,1059.912826,445.7069978,0.74663808,2.4384,8.9,429.3558125,6521.35904,0,0,48.429672,23.853648
3/28/2015 14:00,6508.491886,1023.915786,1059.912826,407.8948819,0.70036944,2.37744,8.9,426.8009398,6093.77536,0,0,48.4632,24.054816
3/28/2015 15:00,6658.23962,1023.915786,1059.912826,421.1802199,0.71579232,2.4384,8.9,414.5375509,6170.23072,0,0,48.41748,23.935944
3/28/2015 16:00,6640.72851,1023.915786,1059.912826,447.750896,0.713221942,2.4384,8.9,434.4655579,6334.46816,0,0,48.41748,23.890224
3/28/2015 17:00,6591.448783,1023.915786,1058.579602,416.0704745,0.70808088,2.46888,8.9,431.9106852,6207.04256,0,0,48.41748,23.890224
3/28/2015 18:00,6478.048494,1022.582563,1058.579602,452.500894,0.695228378,2.49936,8.9,434.2856842,6442.072,0,0,48.41748,23.807928
3/28/2015 19:00,5857.242298,1022.582563,1058.579602,424.8722941,0.63096648,2.37744,8.9,438.686594,6005.99328,0,0,48.4632,24.118824
3/28/2015 20:00,5655.391652,1022.582563,1057.246378,475.0130865,0.610402538,2.31648,8.9,449.9426903,5204.62784,0,0,48.594264,24.472392
3/28/2015 21:00,5695.711944,1022.582563,1057.246378,491.3855901,0.612973222,2.40792,8.8,483.1993383,5383.02368,0,0,48.594264,24.347424
3/28/2015 22:00,5745.328641,1022.582563,1057.246378,450.454331,0.618113978,2.40792,8.8,470.9199605,5654.86496,0,0,48.621696,24.310848
3/28/2015 23:00,5763.652442,1022.582563,1057.246378,492.4088716,0.620684662,2.34696,8.8,471.4316013,5561.41952,0,0,48.621696,24.344376
3/29/2015 0:00,6256.834821,1023.915786,1057.246378,462.0581831,0.674664742,2.34696,8.8,477.2335273,5567.08288,0,0,48.618648,24.374856
3/29/2015 1:00,6018.44984,1023.915786,1057.246378,492.7166554,0.648959738,2.34696,8.8,477.3874193,5584.07296,0,0,48.560736,24.344376
3/29/2015 2:00,5794.540408,1023.915786,1058.579602,497.8264008,0.625825418,2.31648,8.7,495.2715281,5337.7168,0,0,48.563784,24.411432
3/29/2015 3:00,6035.139762,1022.582563,1058.579602,460.6871458,0.651530422,2.31648,8.7,479.2567733,5383.02368,0,0,48.560736,24.408384
3/29/2015 4:00,5631.577224,1022.582563,1058.579602,499.5718419,0.60783216,2.31648,8.8,480.1294938,5414.17216,0,0,48.594264,24.441912
3/29/2015 5:00,6250.106749,1022.582563,1058.579602,464.7802717,0.674664742,2.31648,8.8,482.1760568,5374.52864,0,0,48.621696,24.469344
3/29/2015 6:00,5658.435708,1022.582563,1058.579602,502.6416863,0.610402538,2.34696,8.8,483.710979,5535.9344,0,0,48.655224,24.438864
3/29/2015 7:00,6691.460889,1022.582563,1058.579602,467.8501161,0.718362698,2.49936,8.8,485.2459012,6473.22048,0,0,48.655224,24.0792
3/29/2015 8:00,7484.005646,1022.582563,1058.579602,468.8733976,0.80061816,2.5908,8.8,468.3617569,6951.7744,0,0,48.621696,23.975568
3/29/2015 9:00,7461.567414,1022.582563,1058.579602,494.4554345,0.798047782,2.5908,8.8,481.6644161,7014.07136,0,0,48.594264,23.887176
3/29/2015 10:00,7636.310387,1022.582563,1059.912826,457.6173013,0.81604104,2.65176,8.8,476.0363679,6977.25952,0,0,48.563784,23.807928
3/29/2015 11:00,7670.978645,1021.249339,1059.912826,494.1495188,0.818611418,2.62128,8.8,475.8834101,7014.07136,0,0,48.530256,23.771352
3/29/2015 12:00,7429.314579,1021.249339,1059.912826,454.189442,0.79290672,2.62128,8.8,474.1694804,6728.07168,0,0,48.499776,23.792688
3/29/2015 13:00,6922.064413,1019.916115,1059.912826,483.583236,0.73892664,2.62128,8.8,468.886339,6538.34912,0,0,48.4632,23.817072
3/29/2015 14:00,6934.588934,1018.582892,1061.246049,492.5079852,0.73892664,2.68224,8.8,488.0456106,6535.51744,0,0,48.429672,23.722584
3/29/2015 15:00,6765.008114,1017.249668,1061.246049,459.2816425,0.720933382,2.62128,8.9,475.8948139,6490.21056,0,0,48.4632,23.817072
3/29/2015 16:00,6983.576998,1017.249668,1061.246049,500.4274822,0.744067702,2.62128,8.9,479.8545624,6504.36896,0,0,48.429672,23.725632
3/29/2015 17:00,6619.581524,1017.249668,1061.246049,465.4535185,0.705510502,2.5908,8.9,482.9405004,6382.60672,0,0,48.429672,23.783544
3/29/2015 18:00,6742.320694,1015.916444,1061.246049,501.1577939,0.718362698,2.62128,8.9,483.3056562,6521.35904,0,0,48.41748,23.710392
3/29/2015 19:00,6721.762697,1015.916444,1059.912826,516.6077327,0.71579232,2.62128,8.9,508.8827633,6572.32928,0,0,48.41748,23.71344
3/29/2015 20:00,7091.362066,1015.916444,1059.912826,478.4978836,0.75434952,2.65176,8.9,497.5528082,6736.56672,0,0,48.380904,23.585424
3/29/2015 21:00,6507.970857,1015.916444,1059.912826,523.8177042,0.692658,2.65176,8.9,501.1577939,6736.56672,0,0,48.380904,23.585424
3/29/2015 22:00,7233.277372,1017.249668,1059.912826,488.0837303,0.7697724,2.65176,8.9,505.9507173,6611.9728,0,0,48.383952,23.628096
3/29/2015 23:00,6417.073929,1017.249668,1059.912826,529.22957,0.68494656,2.56032,8.9,508.6566502,5946.528,0,0,48.429672,23.82012
3/30/2015 0:00,5650.611777,1017.249668,1059.912826,543.6306139,0.605261782,2.46888,8.9,536.430092,5252.7664,0,0,48.41748,24.106632
3/30/2015 1:00,5197.475016,1017.249668,1061.246049,499.3988362,0.558993142,2.37744,8.9,521.5147251,4550.50976,0,0,48.41748,24.32304
3/30/2015 2:00,5234.026342,1017.249668,1061.246049,536.430092,0.564133898,2.31648,8.9,517.9144641,4539.18304,0,0,48.383952,24.350472
3/30/2015 3:00,5055.100978,1017.249668,1062.579273,504.5420662,0.54614064,2.22504,8.9,520.4860791,4516.5296,0,0,48.41748,24.411432
3/30/2015 4:00,5242.051323,1017.249668,1062.579273,542.601968,0.566704582,2.22504,9,523.5720171,4946.94496,0,0,48.380904,24.32304
3/30/2015 5:00,5762.661354,1017.249668,1062.579273,509.6852962,0.62325504,2.22504,9,526.1436321,5368.86528,0,0,48.383952,24.2316
3/30/2015 6:00,6579.238579,1017.249668,1062.579273,511.7425882,0.710651258,2.25552,9,510.7139422,6031.4784,0,0,48.41748,24.073104
3/30/2015 7:00,7381.215662,1017.249668,1063.912497,539.51603,0.795477098,2.37744,9,525.6293091,6747.89344,0,0,48.347376,23.737824
3/30/2015 8:00,7775.351538,1017.249668,1062.579273,506.5993582,0.836604982,2.37744,9,523.0576941,7164.1504,0,0,48.316896,23.679912
3/30/2015 9:00,7354.994305,1017.249668,1063.912497,538.487384,0.79290672,2.31648,9,522.5433711,6628.96288,0,0,48.350424,23.82012
3/30/2015 10:00,7292.074376,1015.916444,1063.912497,504.2477817,0.78519528,2.37744,9,521.3675828,6985.75456,0,0,48.347376,23.737824
3/30/2015 11:00,7333.227181,1015.916444,1063.912497,509.3977613,0.787765658,2.40792,9,506.8227715,7042.38816,0,0,48.347376,23.710392
3/30/2015 12:00,6495.737999,1014.58322,1063.912497,537.9872539,0.697799062,2.37744,9,523.6925076,6880.9824,0,0,48.347376,23.710392
3/30/2015 13:00,6969.073133,1013.249997,1065.24572,492.2971184,0.749208763,2.31648,9,515.1421862,6705.41824,0,0,48.347376,23.737824
3/30/2015 14:00,6727.805502,1011.916773,1065.24572,529.2119516,0.72350376,2.31648,9,510.754535,6535.51744,0,0,48.380904,23.8506
3/30/2015 15:00,7071.531811,1010.583549,1063.912497,503.0628787,0.759490582,2.31648,9,516.1374151,6685.59648,0,0,48.383952,23.7744
3/30/2015 16:00,6984.763472,1009.250326,1063.912497,529.7214721,0.749208763,2.34696,9,516.3921754,6776.21024,0,0,48.380904,23.74392
3/30/2015 17:00,7889.117114,1007.917102,1065.24572,541.916204,0.844316422,2.40792,9,535.818838,7118.84352,0,0,48.347376,23.640288
3/30/2015 18:00,7953.249002,1007.917102,1065.24572,507.6565777,0.849457178,2.46888,9,524.7863908,7232.11072,0,0,48.316896,23.521416
3/30/2015 19:00,8079.601396,1006.583878,1065.24572,545.8268753,0.86230968,2.49936,9,526.7417265,7155.65536,0,0,48.289464,23.493984
3/30/2015 20:00,7615.695756,1006.583878,1066.578944,513.6009632,0.810899978,2.5908,9,529.7139192,7285.91264,0,0,48.225456,23.295864
3/30/2015 21:00,7114.771564,1007.917102,1065.24572,523.2291351,0.756919898,2.56032,8.9,518.4150491,7200.96224,0,0,48.191928,23.292816
3/30/2015 22:00,7086.097972,1007.917102,1066.578944,564.7559548,0.75434952,2.56032,9,543.9925449,6900.80416,0,0,48.1584,23.36292
3/30/2015 23:00,5794.597041,1007.917102,1066.578944,529.458158,0.620684662,2.40792,9,547.1070564,6073.9536,0,0,48.191928,23.661624
3/31/2015 0:00,5533.855947,1007.917102,1066.578944,573.0613187,0.594979658,2.34696,9,551.2597384,5119.67744,0,0,48.289464,24.042624
3/31/2015 1:00,6362.374366,1007.917102,1067.912168,533.61084,0.682376182,2.34696,9,553.3360794,5731.32032,0,0,48.191928,23.783544
3/31/2015 2:00,6129.253479,1009.250326,1069.245391,567.0462385,0.656671178,2.37744,9,550.3285392,5977.67648,0,0,48.191928,23.612856
3/31/2015 3:00,6184.496724,1009.250326,1071.911839,535.9422665,0.66181224,2.40792,9,551.4942525,5989.0032,0,0,48.1584,23.579328
3/31/2015 4:00,4861.830323,1009.250326,1073.245062,538.0158646,0.52300632,2.25552,9.1,536.9790655,4927.1232,0,0,48.286416,24.167592
3/31/2015 5:00,4446.420035,1009.250326,1074.578286,576.37743,0.4794504,2.19456,9.1,557.1966473,4513.69792,0,0,48.429672,24.371808
3/31/2015 6:00,5059.495745,1010.583549,1075.91151,538.2675414,0.543570262,2.34696,9.1,557.3224857,5136.66752,0,0,48.530256,24.286464
3/31/2015 7:00,5764.436818,1011.916773,1075.91151,578.8471701,0.618113978,2.37744,9.1,558.5573558,5394.3504,0,0,48.652176,24.243792
3/31/2015 8:00,6577.938838,1011.916773,1075.91151,542.6548233,0.702939818,2.52984,9.1,560.7509967,6351.45824,0,0,48.685704,24.04872
3/31/2015 9:00,7586.699353,1013.249997,1075.91151,538.7689081,0.805759222,2.68224,9,540.7118657,7249.1008,0,0,48.594264,23.631144
3/31/2015 10:00,7375.116223,1014.58322,1075.91151,573.0531334,0.782624902,2.71272,9,555.9110208,7271.75424,0,1163.82048,48.4632,23.564088
3/31/2015 11:00,7913.882987,1014.58322,1089.243747,532.8305069,0.83917536,2.77368,9,552.9418202,7110.34848,0,1226.11744,48.383952,23.48484
3/31/2015 12:00,7597.946786,1014.58322,1093.243418,568.9277358,0.805759222,2.7432,9,550.8791214,7172.64544,0,1217.6224,48.225456,23.326344
3/31/2015 13:00,6881.177786,1015.916444,1097.243089,532.0576716,0.7312152,2.68224,9,550.4927037,6538.34912,0,1211.95904,48.191928,23.5458
3/31/2015 14:00,6695.49037,1015.916444,1097.243089,562.9575492,0.713221942,2.62128,9,547.5076104,6178.72576,0,1214.79072,48.222408,23.612856
3/31/2015 15:00,6814.698435,1015.916444,1098.576312,570.1675207,0.726074138,2.62128,9,566.562535,6306.15136,0,1211.95904,48.191928,23.554944
3/31/2015 16:00,7262.052904,1017.249668,1098.576312,531.286862,0.772342778,2.68224,9,550.7271914,6747.89344,0,1209.12736,48.12792,23.372064
3/31/2015 17:00,7188.018631,1017.249668,1097.243089,565.2321798,0.764631338,2.71272,9,548.2595209,6750.72512,0,1197.80064,48.12792,23.372064
3/31/2015 18:00,7127.573589,1018.582892,1094.576641,533.5999691,0.759490582,2.65176,9,549.4160745,6552.50752,0,855.16736,48.124872,23.487888
3/31/2015 19:00,6846.908795,1017.249668,1091.910194,572.4327018,0.7312152,2.56032,9,553.0163354,6399.5968,0,855.16736,48.1584,23.548848
3/31/2015 20:00,7191.527082,1018.582892,1090.57697,580.8557506,0.767202022,2.68224,9,576.6442262,6654.448,0,857.99904,48.124872,23.487888
3/31/2015 21:00,7074.813728,1019.916115,1089.243747,545.1406394,0.75434952,2.5908,9,562.998195,6762.05184,0,855.16736,48.191928,23.554944
3/31/2015 22:00,6848.36711,1019.916115,1086.577299,587.204865,0.7312152,2.5908,9,566.1727522,6504.36896,0,857.99904,48.191928,23.554944
3/31/2015 23:00,5279.34738,1019.916115,1085.244076,558.4780768,0.566704582,2.4384,9,572.8414709,6022.98336,0,583.32608,48.255936,23.847552
4/1/2015 0:00,6044.97985,1019.916115,1083.910852,595.4125188,0.648959738,2.4384,9,576.9452978,5603.89472,0,0,48.255936,23.847552
4/1/2015 1:00,5394.455172,1019.916115,1074.578286,563.6078604,0.579556778,2.40792,9,579.5101896,5705.8352,0,0,48.255936,23.847552
4/1/2015 2:00,5814.509415,1019.916115,1063.912497,561.5559469,0.625825418,2.37744,8.9,562.5819037,5527.43936,0,0,48.255936,24.012144
4/1/2015 3:00,5825.232987,1021.249339,1061.246049,594.5620194,0.628396102,2.31648,8.9,578.0589832,5283.91488,0,0,48.286416,24.191976
4/1/2015 4:00,5524.992788,1021.249339,1061.246049,564.8481162,0.597550342,2.22504,8.9,579.7050678,5034.72704,0,0,48.286416,24.252936
4/1/2015 5:00,5279.910884,1021.249339,1062.579273,596.6112541,0.571845338,2.19456,8.9,580.7296851,5097.024,0,0,48.255936,24.249888
4/1/2015 6:00,5629.218434,1021.249339,1062.579273,568.9465856,0.610402538,2.16408,8.9,582.7789198,5510.44928,0,0,48.1584,23.97252
4/1/2015 7:00,6745.82065,1021.249339,1062.579273,577.1435244,0.728644822,2.286,8.9,573.045055,5765.30048,0,0,48.191928,24.006048
4/1/2015 8:00,5826.410966,1022.582563,1063.912497,605.9931155,0.63096648,2.22504,8.9,591.5683199,5269.75648,0,0,48.222408,24.21636
4/1/2015 9:00,5210.970803,1022.582563,1066.578944,564.0385749,0.566704582,2.10312,8.8,585.0158452,4808.19264,0,0,48.225456,24.380952
4/1/2015 10:00,5102.557103,1022.582563,1066.578944,596.7835822,0.556422458,2.04216,8.8,580.4110786,5173.47936,0,0,48.1584,24.219408
4/1/2015 11:00,5561.892411,1022.582563,1067.912168,559.945449,0.605261782,2.10312,8.9,578.3645156,5351.8752,0,0,48.1584,24.152352
4/1/2015 12:00,5635.810585,1021.249339,1069.245391,592.5127847,0.612973222,2.10312,8.9,576.2291169,5465.1424,0,0,48.1584,24.152352
4/1/2015 13:00,5587.938203,1021.249339,1069.245391,593.537402,0.60783216,2.10312,8.9,593.0250934,5346.21184,0,0,48.1584,24.219408
4/1/2015 14:00,5507.470353,1021.249339,1069.245391,555.62656,0.60012072,2.04216,8.9,574.581981,5218.78624,0,0,48.12792,24.222456
4/1/2015 15:00,5219.84812,1019.916115,1069.245391,587.204865,0.56927496,1.9812,8.9,571.4157125,5623.71648,0,407.76192,48.109632,24.103584
4/1/2015 16:00,5965.386989,1019.916115,1069.245391,551.2963797,0.648959738,2.07264,8.9,569.2506223,5935.20128,0,410.5936,48.076104,23.890224
4/1/2015 17:00,6158.717109,1019.916115,1073.245062,586.1789083,0.666953302,2.19456,8.9,568.737644,5892.72608,0,410.5936,48.076104,23.923752
4/1/2015 18:00,6148.7411,1019.916115,1075.91151,594.386562,0.666953302,2.16408,8.9,590.2827352,5711.49856,0,410.5936,48.042576,23.923752
4/1/2015 19:00,5908.566498,1019.916115,1074.578286,562.5819037,0.641248298,2.1336,8.9,578.4842329,5918.2112,0,407.76192,47.978568,23.792688
4/1/2015 20:00,6359.268013,1019.916115,1073.245062,609.7759129,0.690087622,2.16408,8.8,586.1789083,5810.60736,0,407.76192,47.951136,23.832312
4/1/2015 21:00,6125.042771,1021.249339,1071.911839,579.1927591,0.664382923,2.16408,8.8,594.484336,5436.8256,0,407.76192,48.012096,24.006048
4/1/2015 22:00,5311.268909,1021.249339,1070.578615,622.2266879,0.5769864,2.10312,8.8,600.7097235,5232.94464,0,396.4352,48.079152,24.173688
4/1/2015 23:00,4828.600558,1021.249339,1069.245391,598.6604888,0.525576698,2.07264,8.8,610.4435884,5065.87552,0,0,48.1584,24.249888
4/2/2015 0:00,5082.851442,1022.582563,1067.912168,598.8301451,0.55385208,2.04216,8.8,598.745317,5377.36032,0,0,48.1584,24.18588
4/2/2015 1:00,5822.353169,1022.582563,1065.24572,631.5751524,0.633536858,2.10312,8.8,615.2026488,5552.92448,0,0,48.225456,24.191976
4/2/2015 2:00,5375.259213,1022.582563,1061.246049,598.8301451,0.58469784,2.10312,8.8,615.2026488,5623.71648,0,0,48.255936,24.198072
4/2/2015 3:00,6108.483106,1022.582563,1058.579602,634.6449968,0.664382923,2.10312,8.8,616.737571,5518.94432,0,0,48.316896,24.310848
4/2/2015 4:00,5607.306894,1022.582563,1058.579602,598.8301451,0.610402538,2.10312,8.8,616.737571,5966.34976,0,0,48.289464,24.103584
4/2/2015 5:00,6886.345602,1023.915786,1057.246378,597.9774106,0.74663808,2.22504,8.9,598.4037779,6328.8048,0,0,48.289464,23.945088
4/2/2015 6:00,7003.820678,1023.915786,1057.246378,624.5480866,0.756919898,2.286,8.9,611.2627486,6425.08192,0,699.42496,48.286416,23.94204
4/2/2015 7:00,6740.734953,1023.915786,1057.246378,596.9554615,0.728644822,2.286,8.9,610.7517741,6385.4384,0,702.25664,48.289464,23.978616
4/2/2015 8:00,6355.462236,1025.24901,1061.246049,629.7867385,0.687516938,2.31648,8.9,613.3711,6541.1808,0,1294.07776,48.289464,24.012144
4/2/2015 9:00,7637.830999,1025.24901,1067.912168,587.9413125,0.82375248,2.37744,8.9,608.8640255,5997.49824,0,1557.424,48.316896,24.198072
4/2/2015 10:00,6386.103845,1025.24901,1079.911181,621.6217773,0.690087622,2.31648,8.9,604.7815449,5875.736,0,1560.25568,48.347376,24.228552
4/2/2015 11:00,6263.792259,1025.24901,1097.243089,628.7661183,0.67723512,2.31648,8.9,625.1939478,5884.23104,0,1563.08736,48.380904,24.26208
4/2/2015 12:00,6193.804456,1025.24901,1103.909207,583.8588319,0.66952368,2.31648,8.9,606.3124751,6096.60704,0,1565.91904,48.41748,24.204168
4/2/2015 13:00,6367.11743,1023.915786,1106.575654,615.3505449,0.687516938,2.31648,9,599.6046884,5935.20128,0,1565.91904,48.429672,24.27732
4/2/2015 14:00,6579.238579,1023.915786,1109.242102,585.7140216,0.710651258,2.31648,9,600.5322833,6005.99328,0,1565.91904,48.41748,24.265128
4/2/2015 15:00,6222.274167,1023.915786,1110.575325,616.372494,0.672094058,2.31648,9,601.0432578,6139.08224,0,1565.91904,48.41748,24.20112
4/2/2015 16:00,6561.79543,1023.915786,1113.241773,633.7456283,0.70808088,2.34696,9,625.0590612,6107.93376,0,1565.91904,48.429672,24.18588
4/2/2015 17:00,7040.479608,1023.915786,1111.908549,589.8018179,0.759490582,2.34696,9,611.7737231,6147.57728,0,1568.75072,48.429672,24.152352
4/2/2015 18:00,6733.607614,1022.582563,1109.242102,625.4354635,0.726074138,2.34696,9,607.6186407,6190.05248,0,1568.75072,48.429672,24.152352
4/2/2015 19:00,6566.031624,1022.582563,1109.242102,600.8767081,0.70808088,2.37744,9,613.1560858,6467.55712,0,1568.75072,48.429672,24.054816
4/2/2015 20:00,6716.982821,1022.582563,1106.575654,633.6217154,0.72350376,2.40792,9,617.2492117,6934.78432,0,1565.91904,48.41748,23.807928
4/2/2015 21:00,7359.522162,1023.915786,1102.575983,608.1969014,0.790336342,2.46888,9,620.9093084,7045.21984,0,1565.91904,48.41748,23.807928
4/2/2015 22:00,7687.116389,1023.915786,1098.576312,611.2627486,0.82375248,2.56032,9,609.729825,7059.37824,0,1563.08736,48.383952,23.746968
4/2/2015 23:00,7817.065016,1023.915786,1097.243089,646.0090173,0.836604982,2.56032,9,628.6358829,6954.60608,0,1563.08736,48.380904,23.74392
4/3/2015 0:00,7585.779057,1023.915786,1098.576312,609.2188504,0.810899978,2.5908,9,627.6139339,6880.9824,0,1517.78048,48.383952,23.746968
4/3/2015 1:00,7393.408876,1022.582563,1102.575983,644.8778116,0.790336342,2.5908,9,627.048331,6708.24992,0,1279.91936,48.383952,23.746968
4/3/2015 2:00,7187.704314,1022.582563,1107.908878,601.8999896,0.767202022,2.65176,9,623.3889006,6696.9232,0,1282.75104,48.41748,23.780496
4/3/2015 3:00,7168.958593,1022.582563,1105.242431,605.9931155,0.764631338,2.68224,9,603.9465525,6510.03232,0,1098.69184,48.41748,23.780496
4/3/2015 4:00,7195.352682,1022.582563,1107.908878,643.8545301,0.767202022,2.65176,9,624.9238228,6456.2304,0,999.58304,48.41748,23.780496
4/3/2015 5:00,7129.088538,1021.249339,1106.575654,614.0297491,0.759490582,2.71272,9,628.9421396,6442.072,0,999.58304,48.41748,23.771352
